    1,  330.8318,    1.0000
    2,  298.7796,    1.0000
    3,  284.4822,    0.6000
    4,  285.4222,    0.5000
    5,  287.6426,    0.2778
    6,  285.8283,    0.3158
    7,  287.8219,    0.2500
    8,  281.9238,    0.2759
    9,  282.2419,    0.2368
   10,  283.2596,    0.2564
   11,  277.9667,    0.2500
   12,  277.0668,    0.2667
   13,  276.8336,    0.2826
   14,  268.2131,    0.2642
   15,  263.5964,    0.2778
   16,  264.4496,    0.2581
   17,  264.9819,    0.2698
   18,  260.1614,    0.2812
   19,  254.1960,    0.2923
   20,  243.9995,    0.2985
   21,  238.5716,    0.3043
   22,  231.1136,    0.3143
   23,  231.3519,    0.3194
   24,  231.6252,    0.3117
   25,  225.1292,    0.3205
   26,  222.7419,    0.3291
   27,  217.7738,    0.3293
   28,  215.3235,    0.3373
   29,  205.3301,    0.3452
   30,  204.8516,    0.3448
   31,  203.4304,    0.3444
   32,  189.5695,    0.3516
   33,  181.4871,    0.3511
   34,  181.0498,    0.3579
   35,  176.7406,    0.3608
   36,  169.7653,    0.3673
   37,  170.8147,    0.3700
   38,  170.8370,    0.3689
   39,  171.7380,    0.3679
   40,  171.2465,    0.3604
   41,  171.9903,    0.3661
   42,  172.9927,    0.3684
   43,  171.9773,    0.3675
   44,  172.9489,    0.3636
   45,  172.7162,    0.3516
   46,  172.0814,    0.3538
   47,  171.8228,    0.3431
   48,  170.3746,    0.3380
   49,  175.4234,    0.3141
   50,  172.7917,    0.3185
   51,  173.1675,    0.3187
   52,  170.9390,    0.3041
   53,  170.4057,    0.2994
   54,  172.3928,    0.2983
   55,  173.4781,    0.2989
   56,  173.1946,    0.3027
   57,  175.2981,    0.3065
   58,  175.1791,    0.3102
   59,  173.0225,    0.3122
   60,  174.8278,    0.2956
   61,  173.7485,    0.2976
   62,  173.9375,    0.2911
   63,  174.3313,    0.2944
   64,  176.8835,    0.2977
   65,  177.5939,    0.2995
   66,  174.4635,    0.3014
   67,  173.9014,    0.2965
   68,  173.7589,    0.2969
   69,  172.5879,    0.2974
   70,  172.8894,    0.2979
   71,  172.6819,    0.3008
   72,  171.6610,    0.2988
   73,  171.1680,    0.3017
   74,  172.1662,    0.3008
   75,  170.7319,    0.3036
   76,  174.2444,    0.3052
   77,  173.7193,    0.3080
   78,  173.7025,    0.3059
   79,  172.5007,    0.3086
   80,  172.0028,    0.3113
   81,  171.7208,    0.3103
   82,  170.4199,    0.3060
   83,  169.0511,    0.2986
   84,  170.5381,    0.2877
   85,  171.3511,    0.2901
   86,  169.7555,    0.2915
   87,  170.4316,    0.2939
   88,  170.6655,    0.2885
   89,  171.4981,    0.2899
   90,  170.1826,    0.2922
   91,  169.6776,    0.2935
   92,  169.8326,    0.2939
   93,  170.7029,    0.2962
   94,  169.8699,    0.2928
   95,  168.3640,    0.2950
   96,  167.3111,    0.2963
   97,  167.5650,    0.2975
   98,  168.1469,    0.2979
   99,  166.8277,    0.2982
  100,  167.3389,    0.2994
  101,  169.9444,    0.2997
  102,  170.4796,    0.3000
  103,  169.8669,    0.2994
  104,  167.8822,    0.2955
  105,  166.6190,    0.2958
  106,  166.4693,    0.2978
  107,  166.0802,    0.2997
  108,  165.4630,    0.2992
  109,  166.0441,    0.2986
  110,  166.6888,    0.2933
  111,  166.8522,    0.2944
  112,  166.0203,    0.2909
  113,  166.5632,    0.2920
  114,  166.3205,    0.2938
  115,  166.4206,    0.2956
  116,  166.6861,    0.2959
  117,  167.9767,    0.2970
  118,  168.1472,    0.2987
  119,  168.2741,    0.2997
  120,  168.0869,    0.3008
  121,  166.2830,    0.3025
  122,  166.8854,    0.2926
  123,  168.6413,    0.2929
  124,  168.6383,    0.2945
  125,  168.2641,    0.2914
  126,  170.8844,    0.2890
  127,  169.9142,    0.2900
  128,  170.5155,    0.2883
  129,  169.1862,    0.2817
  130,  168.3701,    0.2778
  131,  168.1498,    0.2729
  132,  166.9439,    0.2744
  133,  166.4597,    0.2737
  134,  167.5685,    0.2735
  135,  168.2150,    0.2733
  136,  169.4983,    0.2725
  137,  168.6954,    0.2702
  138,  168.1076,    0.2649
  139,  167.4697,    0.2663
  140,  168.9530,    0.2672
  141,  168.6080,    0.2665
  142,  170.7669,    0.2669
  143,  170.7863,    0.2658
  144,  170.2681,    0.2672
  145,  169.3963,    0.2680
  146,  171.9738,    0.2689
  147,  169.6674,    0.2692
  148,  168.5301,    0.2662
  149,  167.5132,    0.2656
  150,  167.0311,    0.2669
  151,  167.3288,    0.2682
  152,  166.5279,    0.2676
  153,  167.3656,    0.2689
  154,  167.6610,    0.2702
  155,  168.3723,    0.2715
  156,  170.8646,    0.2727
  157,  169.8862,    0.2735
  158,  167.6699,    0.2743
  159,  167.6147,    0.2727
  160,  167.5380,    0.2740
  161,  167.5491,    0.2720
  162,  167.5351,    0.2727
  163,  167.2104,    0.2717
  164,  168.1741,    0.2729
  165,  166.6891,    0.2718
  166,  165.9297,    0.2726
  167,  165.3268,    0.2729
  168,  165.0718,    0.2723
  169,  168.1539,    0.2730
  170,  167.9750,    0.2742
  171,  167.0210,    0.2745
  172,  166.8366,    0.2752
  173,  167.4814,    0.2759
  174,  166.6067,    0.2766
  175,  166.3911,    0.2765
  176,  166.3228,    0.2767
  177,  166.8644,    0.2761
  178,  170.4668,    0.2764
  179,  170.1978,    0.2771
  180,  169.3416,    0.2782
  181,  168.3136,    0.2793
  182,  166.9283,    0.2787
  183,  167.1577,    0.2794
  184,  171.2664,    0.2775
  185,  169.9169,    0.2786
  186,  169.8806,    0.2789
  187,  169.8866,    0.2799
  188,  171.7509,    0.2798
  189,  170.1166,    0.2800
  190,  170.0547,    0.2802
  191,  169.2515,    0.2796
  192,  170.8969,    0.2807
  193,  169.9376,    0.2813
  194,  170.4717,    0.2824
  195,  172.4859,    0.2822
  196,  171.0667,    0.2832
  197,  169.7818,    0.2822
  198,  169.3352,    0.2833
  199,  170.6998,    0.2831
  200,  171.3148,    0.2825
  201,  171.2040,    0.2835
  202,  170.9971,    0.2845
  203,  171.3374,    0.2835
  204,  171.0216,    0.2841
  205,  170.7464,    0.2847
  206,  170.5444,    0.2837
  207,  169.3747,    0.2840
  208,  169.2969,    0.2822
  209,  170.8105,    0.2821
  210,  169.6240,    0.2830
  211,  168.9025,    0.2825
  212,  171.4438,    0.2823
  213,  171.3497,    0.2825
  214,  170.8700,    0.2831
  215,  171.8429,    0.2836
  216,  170.4701,    0.2842
  217,  170.1489,    0.2848
  218,  170.0815,    0.2853
  219,  169.6832,    0.2863
  220,  169.4244,    0.2868
  221,  170.8096,    0.2878
  222,  168.5786,    0.2887
  223,  166.7254,    0.2896
  224,  167.2912,    0.2861
  225,  167.4214,    0.2870
  226,  169.0065,    0.2872
  227,  168.8499,    0.2877
  228,  165.8895,    0.2886
  229,  166.2824,    0.2895
  230,  166.1609,    0.2875
  231,  166.3562,    0.2880
  232,  164.5599,    0.2889
  233,  165.2045,    0.2884
  234,  164.9986,    0.2889
  235,  167.1698,    0.2859
  236,  169.2585,    0.2861
  237,  170.0441,    0.2862
  238,  166.0545,    0.2871
  239,  166.8628,    0.2880
  240,  168.7933,    0.2885
  241,  168.5699,    0.2893
  242,  166.2498,    0.2898
  243,  165.7157,    0.2896
  244,  165.8454,    0.2874
  245,  166.4203,    0.2876
  246,  167.6171,    0.2851
  247,  168.7535,    0.2852
  248,  167.4184,    0.2851
  249,  166.6352,    0.2859
  250,  165.9167,    0.2857
  251,  165.4743,    0.2865
  252,  164.8722,    0.2857
  253,  165.1746,    0.2846
  254,  166.6591,    0.2829
  255,  167.4648,    0.2833
  256,  167.3626,    0.2841
  257,  167.5006,    0.2843
  258,  170.4338,    0.2851
  259,  166.7946,    0.2859
  260,  166.9542,    0.2857
  261,  166.1949,    0.2849
  262,  167.0130,    0.2839
  263,  166.3693,    0.2843
  264,  167.0964,    0.2848
  265,  167.0318,    0.2853
  266,  168.5341,    0.2857
  267,  167.5755,    0.2856
  268,  167.3666,    0.2863
  269,  166.6187,    0.2868
  270,  166.8637,    0.2872
  271,  167.0845,    0.2877
  272,  166.6548,    0.2884
  273,  167.6909,    0.2892
  274,  168.0906,    0.2893
  275,  167.7557,    0.2901
  276,  169.8578,    0.2908
  277,  167.1035,    0.2916
  278,  167.2547,    0.2920
  279,  168.0880,    0.2925
  280,  168.0501,    0.2929
  281,  170.2939,    0.2930
  282,  167.8518,    0.2931
  283,  167.9278,    0.2930
  284,  168.3601,    0.2925
  285,  166.7400,    0.2920
  286,  167.9068,    0.2924
  287,  168.0245,    0.2929
  288,  168.3567,    0.2933
  289,  166.4730,    0.2919
  290,  166.9400,    0.2906
  291,  167.8866,    0.2913
  292,  167.5469,    0.2920
